date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,country,region
2020-06-17,,0,0,0,US,FL
2020-06-18,,0,0,0,US,FL
2020-06-19,,0,0,0,US,FL
2020-06-20,,0,0,0,US,FL
2020-06-21,,0,0,0,US,FL
2020-06-22,,0,0,0,US,FL
2020-06-23,,0,0,0,US,FL
2020-06-24,,0,0,0,US,FL
2020-06-25,,0,0,0,US,FL
2020-06-26,,0,0,0,US,FL
2020-06-27,,0,0,0,US,FL
2020-06-28,,0,0,0,US,FL
2020-06-29,,0,0,0,US,FL
2020-06-30,,0,0,0,US,FL
2020-02-17,,,,,US,GA
2020-02-18,,,,,US,GA
2020-02-19,,,,,US,GA
2020-02-20,,,,,US,GA
2020-02-21,,,,,US,GA
2020-02-22,,,,,US,GA
2020-02-23,,,,,US,GA
2020-02-24,,,,,US,GA
2020-02-25,,,,,US,GA
2020-02-26,,,,,US,GA
2020-02-27,,,,,US,GA
2020-02-28,,,,,US,GA
2020-02-29,,,,,US,GA
2020-03-01,,,,,US,GA
2020-03-02,,,,,US,GA
2020-03-03,,,,,US,GA
2020-03-04,,,,,US,GA
2020-03-05,,,,,US,GA
2020-03-06,,,,,US,GA
2020-03-07,,,,,US,GA
2020-03-08,,,,,US,GA
2020-03-09,,,,,US,GA
2020-03-10,,,,,US,GA
2020-03-11,,,,,US,GA
2020-03-12,,,,,US,GA
2020-03-13,1,,,,US,GA
2020-03-14,0,,,,US,GA
2020-03-15,0,,,,US,GA
2020-03-16,0,,,,US,GA
2020-03-17,0,,,,US,GA
2020-03-18,0,,,,US,GA
2020-03-19,9,,,,US,GA
2020-03-20,3,,,,US,GA
2020-03-21,1,,,,US,GA
2020-03-22,9,,,,US,GA
2020-03-23,2,,,,US,GA
2020-03-24,7,,,,US,GA
2020-03-25,8,,,,US,GA
2020-03-26,8,,,,US,GA
2020-03-27,16,,,,US,GA
2020-03-28,5,,,,US,GA
2020-03-29,11,,,,US,GA
2020-03-30,7,,,,US,GA
2020-03-31,24,,,,US,GA
2020-04-01,28,,,,US,GA
2020-04-02,24,,,,US,GA
2020-04-03,,29,25,34,US,GA
2020-04-04,,33,28,41,US,GA
2020-04-05,,37,30,48,US,GA
2020-04-06,,41,31,57,US,GA
2020-04-07,,44,30,66,US,GA
2020-04-08,,47,29,75,US,GA
2020-04-09,,49,27,84,US,GA
2020-04-10,,50,24,91,US,GA
2020-04-11,,49,20,96,US,GA
2020-04-12,,48,17,99,US,GA
2020-04-13,,46,14,99,US,GA
2020-04-14,,43,10,96,US,GA
2020-04-15,,40,8,91,US,GA
2020-04-16,,36,6,85,US,GA
2020-04-17,,33,5,78,US,GA
2020-04-18,,29,3,70,US,GA
2020-04-19,,26,3,64,US,GA
2020-04-20,,23,2,57,US,GA
2020-04-21,,20,1,50,US,GA
2020-04-22,,18,1,45,US,GA
2020-04-23,,16,1,39,US,GA
2020-04-24,,14,1,34,US,GA
2020-04-25,,12,1,30,US,GA
2020-04-26,,11,1,27,US,GA
2020-04-27,,9,0,23,US,GA
2020-04-28,,8,0,20,US,GA
2020-04-29,,7,0,17,US,GA
2020-04-30,,6,0,15,US,GA
2020-05-01,,6,0,14,US,GA
2020-05-02,,5,0,12,US,GA
2020-05-03,,4,0,10,US,GA
2020-05-04,,4,0,9,US,GA
2020-05-05,,3,0,8,US,GA
2020-05-06,,3,0,7,US,GA
2020-05-07,,3,0,6,US,GA
2020-05-08,,2,0,5,US,GA
2020-05-09,,2,0,5,US,GA
2020-05-10,,2,0,4,US,GA
2020-05-11,,2,0,4,US,GA
2020-05-12,,1,0,3,US,GA
2020-05-13,,1,0,3,US,GA
2020-05-14,,1,0,2,US,GA
2020-05-15,,1,0,2,US,GA
2020-05-16,,1,0,2,US,GA
2020-05-17,,1,0,2,US,GA
2020-05-18,,1,0,2,US,GA
2020-05-19,,1,0,1,US,GA
2020-05-20,,1,0,1,US,GA
2020-05-21,,1,0,1,US,GA
2020-05-22,,1,0,1,US,GA
2020-05-23,,1,0,1,US,GA
2020-05-24,,1,0,1,US,GA
2020-05-25,,1,0,1,US,GA
2020-05-26,,1,0,1,US,GA
2020-05-27,,0,0,1,US,GA
2020-05-28,,0,0,1,US,GA
2020-05-29,,0,0,1,US,GA
2020-05-30,,0,0,1,US,GA
2020-05-31,,0,0,1,US,GA
2020-06-01,,0,0,1,US,GA
2020-06-02,,0,0,0,US,GA
2020-06-03,,0,0,0,US,GA
2020-06-04,,0,0,0,US,GA
2020-06-05,,0,0,0,US,GA
2020-06-06,,0,0,0,US,GA
2020-06-07,,0,0,0,US,GA
2020-06-08,,0,0,0,US,GA
2020-06-09,,0,0,0,US,GA
2020-06-10,,0,0,0,US,GA
2020-06-11,,0,0,0,US,GA
2020-06-12,,0,0,0,US,GA
2020-06-13,,0,0,0,US,GA
2020-06-14,,0,0,0,US,GA
2020-06-15,,0,0,0,US,GA
2020-06-16,,0,0,0,US,GA
2020-06-17,,0,0,0,US,GA
2020-06-18,,0,0,0,US,GA
2020-06-19,,0,0,0,US,GA
2020-06-20,,0,0,0,US,GA
2020-06-21,,0,0,0,US,GA
2020-06-22,,0,0,0,US,GA
2020-06-23,,0,0,0,US,GA
2020-06-24,,0,0,0,US,GA
2020-06-25,,0,0,0,US,GA
2020-06-26,,0,0,0,US,GA
2020-06-27,,0,0,0,US,GA
2020-06-28,,0,0,0,US,GA
2020-06-29,,0,0,0,US,GA
2020-06-30,,0,0,0,US,GA
2020-02-26,,,,,US,GU
2020-02-27,,,,,US,GU
2020-02-28,,,,,US,GU
2020-02-29,,,,,US,GU
2020-03-01,,,,,US,GU
2020-03-02,,,,,US,GU
2020-03-03,,,,,US,GU
2020-03-04,,,,,US,GU
2020-03-05,,,,,US,GU
2020-03-06,,,,,US,GU
2020-03-07,,,,,US,GU
2020-03-08,,,,,US,GU
2020-03-09,,,,,US,GU
2020-03-10,,,,,US,GU
2020-03-11,,,,,US,GU
2020-03-12,,,,,US,GU
2020-03-13,,,,,US,GU
2020-03-14,,,,,US,GU
2020-03-15,,,,,US,GU
2020-03-16,,,,,US,GU
2020-03-17,,,,,US,GU
2020-03-18,,,,,US,GU
2020-03-19,,,,,US,GU
2020-03-20,,,,,US,GU
2020-03-21,,,,,US,GU
2020-03-22,1,,,,US,GU
2020-03-23,0,,,,US,GU
2020-03-24,0,,,,US,GU
2020-03-25,0,,,,US,GU
2020-03-26,0,,,,US,GU
2020-03-27,0,,,,US,GU
2020-03-28,0,,,,US,GU
2020-03-29,0,,,,US,GU
2020-03-30,0,,,,US,GU
2020-03-31,1,,,,US,GU
2020-04-01,1,,,,US,GU
2020-04-02,0,,,,US,GU
2020-04-03,,0,0,0,US,GU
2020-04-04,,1,0,1,US,GU
2020-04-05,,1,0,2,US,GU
2020-04-06,,1,0,2,US,GU
2020-04-07,,1,0,2,US,GU
2020-04-08,,1,0,2,US,GU
2020-04-09,,2,0,3,US,GU
2020-04-10,,2,0,3,US,GU
2020-04-11,,2,0,4,US,GU
2020-04-12,,2,0,4,US,GU
2020-04-13,,1,0,3,US,GU
2020-04-14,,1,0,3,US,GU
2020-04-15,,1,0,2,US,GU
2020-04-16,,1,0,2,US,GU
2020-04-17,,1,0,2,US,GU
2020-04-18,,1,0,2,US,GU
2020-04-19,,1,0,2,US,GU
2020-04-20,,0,0,1,US,GU
2020-04-21,,0,0,1,US,GU
2020-04-22,,0,0,1,US,GU
2020-04-23,,0,0,1,US,GU
2020-04-24,,0,0,1,US,GU
2020-04-25,,0,0,1,US,GU
2020-04-26,,0,0,1,US,GU
2020-04-27,,0,0,1,US,GU
2020-04-28,,0,0,1,US,GU
2020-04-29,,0,0,0,US,GU
2020-04-30,,0,0,0,US,GU
2020-05-01,,0,0,0,US,GU
2020-05-02,,0,0,0,US,GU
2020-05-03,,0,0,0,US,GU
2020-05-04,,0,0,0,US,GU
2020-05-05,,0,0,0,US,GU
2020-05-06,,0,0,0,US,GU
2020-05-07,,0,0,0,US,GU
2020-05-08,,0,0,0,US,GU
2020-05-09,,0,0,0,US,GU
2020-05-10,,0,0,0,US,GU
2020-05-11,,0,0,0,US,GU
2020-05-12,,0,0,0,US,GU
2020-05-13,,0,0,0,US,GU
2020-05-14,,0,0,0,US,GU
2020-05-15,,0,0,0,US,GU
2020-05-16,,0,0,0,US,GU
2020-05-17,,0,0,0,US,GU
2020-05-18,,0,0,0,US,GU
2020-05-19,,0,0,0,US,GU
2020-05-20,,0,0,0,US,GU
2020-05-21,,0,0,0,US,GU
2020-05-22,,0,0,0,US,GU
2020-05-23,,0,0,0,US,GU
2020-05-24,,0,0,0,US,GU
2020-05-25,,0,0,0,US,GU
2020-05-26,,0,0,0,US,GU
2020-05-27,,0,0,0,US,GU
2020-05-28,,0,0,0,US,GU
2020-05-29,,0,0,0,US,GU
2020-05-30,,0,0,0,US,GU
2020-05-31,,0,0,0,US,GU
2020-06-01,,0,0,0,US,GU
2020-06-02,,0,0,0,US,GU
2020-06-03,,0,0,0,US,GU
2020-06-04,,0,0,0,US,GU
2020-06-05,,0,0,0,US,GU
2020-06-06,,0,0,0,US,GU
2020-06-07,,0,0,0,US,GU
2020-06-08,,0,0,0,US,GU
2020-06-09,,0,0,0,US,GU
2020-06-10,,0,0,0,US,GU
2020-06-11,,0,0,0,US,GU
2020-06-12,,0,0,0,US,GU
2020-06-13,,0,0,0,US,GU
2020-06-14,,0,0,0,US,GU
2020-06-15,,0,0,0,US,GU
2020-06-16,,0,0,0,US,GU
2020-06-17,,0,0,0,US,GU
2020-06-18,,0,0,0,US,GU
2020-06-19,,0,0,0,US,GU
2020-06-20,,0,0,0,US,GU
2020-06-21,,0,0,0,US,GU
2020-06-22,,0,0,0,US,GU
2020-06-23,,0,0,0,US,GU
2020-06-24,,0,0,0,US,GU
2020-06-25,,0,0,0,US,GU
2020-06-26,,0,0,0,US,GU
2020-06-27,,0,0,0,US,GU
2020-06-28,,0,0,0,US,GU
2020-06-29,,0,0,0,US,GU
2020-06-30,,0,0,0,US,GU
2020-03-07,,,,,US,HI
2020-03-08,,,,,US,HI
2020-03-09,,,,,US,HI
2020-03-10,,,,,US,HI
2020-03-11,,,,,US,HI
2020-03-12,,,,,US,HI
2020-03-13,,,,,US,HI
2020-03-14,,,,,US,HI
2020-03-15,,,,,US,HI
2020-03-16,,,,,US,HI
2020-03-17,,,,,US,HI
2020-03-18,,,,,US,HI
2020-03-19,,,,,US,HI
2020-03-20,,,,,US,HI
2020-03-21,,,,,US,HI
2020-03-22,,,,,US,HI
2020-03-23,,,,,US,HI
2020-03-24,,,,,US,HI
2020-03-25,,,,,US,HI
2020-03-26,,,,,US,HI
2020-03-27,,,,,US,HI
2020-03-28,,,,,US,HI
2020-03-29,,,,,US,HI
2020-03-30,,,,,US,HI
2020-03-31,,,,,US,HI
2020-04-01,1,,,,US,HI
2020-04-02,0,,,,US,HI
2020-04-03,,1,0,1,US,HI
2020-04-04,,1,0,1,US,HI
2020-04-05,,1,0,1,US,HI
2020-04-06,,1,0,1,US,HI
2020-04-07,,1,0,1,US,HI
2020-04-08,,1,0,1,US,HI
2020-04-09,,1,0,1,US,HI
2020-04-10,,1,0,2,US,HI
2020-04-11,,1,0,2,US,HI
2020-04-12,,1,0,2,US,HI
2020-04-13,,1,0,2,US,HI
2020-04-14,,1,0,2,US,HI
2020-04-15,,1,0,2,US,HI
2020-04-16,,1,0,2,US,HI
2020-04-17,,1,0,2,US,HI
2020-04-18,,1,0,2,US,HI
2020-04-19,,1,0,2,US,HI
2020-04-20,,1,0,2,US,HI
2020-04-21,,1,0,1,US,HI
2020-04-22,,1,0,1,US,HI
2020-04-23,,1,0,1,US,HI
2020-04-24,,1,0,1,US,HI
2020-04-25,,1,0,1,US,HI
2020-04-26,,1,0,1,US,HI
2020-04-27,,1,0,1,US,HI
2020-04-28,,1,0,1,US,HI
2020-04-29,,1,0,1,US,HI
2020-04-30,,1,0,1,US,HI
2020-05-01,,1,0,1,US,HI
2020-05-02,,1,0,1,US,HI
2020-05-03,,1,0,1,US,HI
2020-05-04,,1,0,1,US,HI
2020-05-05,,1,0,1,US,HI
2020-05-06,,1,0,1,US,HI
2020-05-07,,1,0,1,US,HI
2020-05-08,,1,0,1,US,HI
2020-05-09,,1,0,1,US,HI
2020-05-10,,1,0,1,US,HI
2020-05-11,,1,0,1,US,HI
2020-05-12,,1,0,1,US,HI
2020-05-13,,1,0,1,US,HI
2020-05-14,,1,0,1,US,HI
2020-05-15,,1,0,1,US,HI
2020-05-16,,1,0,1,US,HI
2020-05-17,,1,0,1,US,HI
2020-05-18,,1,0,1,US,HI
2020-05-19,,1,0,1,US,HI
2020-05-20,,1,0,1,US,HI
2020-05-21,,1,0,1,US,HI
2020-05-22,,1,0,1,US,HI
2020-05-23,,1,0,1,US,HI
2020-05-24,,1,0,1,US,HI
2020-05-25,,1,0,1,US,HI
2020-05-26,,1,0,1,US,HI
2020-05-27,,1,0,1,US,HI
2020-05-28,,1,0,1,US,HI
2020-05-29,,1,0,1,US,HI
2020-05-30,,1,0,1,US,HI
2020-05-31,,1,0,1,US,HI
2020-06-01,,0,0,0,US,HI
2020-06-02,,0,0,0,US,HI
2020-06-03,,0,0,0,US,HI
2020-06-04,,0,0,0,US,HI
2020-06-05,,0,0,0,US,HI
2020-06-06,,0,0,0,US,HI
2020-06-07,,0,0,0,US,HI
2020-06-08,,0,0,0,US,HI
2020-06-09,,0,0,0,US,HI
2020-06-10,,0,0,0,US,HI
2020-06-11,,0,0,0,US,HI
2020-06-12,,0,0,0,US,HI
2020-06-13,,0,0,0,US,HI
2020-06-14,,0,0,0,US,HI
2020-06-15,,0,0,0,US,HI
2020-06-16,,0,0,0,US,HI
2020-06-17,,0,0,0,US,HI
2020-06-18,,0,0,0,US,HI
2020-06-19,,0,0,0,US,HI
2020-06-20,,0,0,0,US,HI
2020-06-21,,0,0,0,US,HI
2020-06-22,,0,0,0,US,HI
2020-06-23,,0,0,0,US,HI
2020-06-24,,0,0,0,US,HI
2020-06-25,,0,0,0,US,HI
2020-06-26,,0,0,0,US,HI
2020-06-27,,0,0,0,US,HI
2020-06-28,,0,0,0,US,HI
2020-06-29,,0,0,0,US,HI
2020-06-30,,0,0,0,US,HI
2020-02-29,,,,,US,IA
2020-03-01,,,,,US,IA
2020-03-02,,,,,US,IA
2020-03-03,,,,,US,IA
2020-03-04,,,,,US,IA
2020-03-05,,,,,US,IA
2020-03-06,,,,,US,IA
2020-03-07,,,,,US,IA
2020-03-08,,,,,US,IA
2020-03-09,,,,,US,IA
2020-03-10,,,,,US,IA
2020-03-11,,,,,US,IA
2020-03-12,,,,,US,IA
2020-03-13,,,,,US,IA
2020-03-14,,,,,US,IA
2020-03-15,,,,,US,IA
2020-03-16,,,,,US,IA
2020-03-17,,,,,US,IA
2020-03-18,,,,,US,IA
2020-03-19,,,,,US,IA
2020-03-20,,,,,US,IA
2020-03-21,,,,,US,IA
2020-03-22,,,,,US,IA
2020-03-23,,,,,US,IA
2020-03-24,,,,,US,IA
2020-03-25,1,,,,US,IA
2020-03-26,0,,,,US,IA
2020-03-27,2,,,,US,IA
2020-03-28,0,,,,US,IA
2020-03-29,1,,,,US,IA
2020-03-30,2,,,,US,IA
2020-03-31,1,,,,US,IA
2020-04-01,2,,,,US,IA
2020-04-02,2,,,,US,IA
2020-04-03,,2,1,2,US,IA
2020-04-04,,2,1,3,US,IA
2020-04-05,,2,1,2,US,IA
2020-04-06,,3,2,4,US,IA
2020-04-07,,3,2,4,US,IA
2020-04-08,,3,2,4,US,IA
2020-04-09,,4,2,5,US,IA
2020-04-10,,4,2,6,US,IA
2020-04-11,,4,2,6,US,IA
2020-04-12,,4,2,6,US,IA
2020-04-13,,4,2,6,US,IA
2020-04-14,,3,1,5,US,IA
2020-04-15,,3,1,5,US,IA
2020-04-16,,3,1,5,US,IA
2020-04-17,,3,1,5,US,IA
2020-04-18,,2,0,4,US,IA
2020-04-19,,2,0,3,US,IA
2020-04-20,,2,0,3,US,IA
2020-04-21,,2,0,3,US,IA
2020-04-22,,2,1,3,US,IA
2020-04-23,,2,1,3,US,IA
2020-04-24,,1,0,2,US,IA
2020-04-25,,1,0,2,US,IA
2020-04-26,,1,0,2,US,IA
2020-04-27,,1,0,2,US,IA
2020-04-28,,1,0,2,US,IA
2020-04-29,,1,0,2,US,IA
2020-04-30,,1,0,2,US,IA
2020-05-01,,1,0,1,US,IA
2020-05-02,,1,0,1,US,IA
2020-05-03,,1,0,1,US,IA
2020-05-04,,1,0,1,US,IA
2020-05-05,,1,0,1,US,IA
2020-05-06,,1,0,1,US,IA
2020-05-07,,1,0,1,US,IA
2020-05-08,,1,0,1,US,IA
2020-05-09,,1,0,1,US,IA
2020-05-10,,1,0,1,US,IA
2020-05-11,,1,0,1,US,IA
2020-05-12,,1,0,1,US,IA
2020-05-13,,1,0,1,US,IA
2020-05-14,,1,0,1,US,IA
2020-05-15,,1,0,1,US,IA
2020-05-16,,1,0,1,US,IA
2020-05-17,,1,0,1,US,IA
2020-05-18,,1,0,1,US,IA
2020-05-19,,1,0,1,US,IA
2020-05-20,,1,0,1,US,IA
2020-05-21,,1,0,1,US,IA
2020-05-22,,1,0,1,US,IA
2020-05-23,,1,0,1,US,IA
2020-05-24,,1,0,1,US,IA
2020-05-25,,1,0,1,US,IA
2020-05-26,,1,0,1,US,IA
2020-05-27,,1,0,1,US,IA
2020-05-28,,1,0,1,US,IA
2020-05-29,,0,0,0,US,IA
2020-05-30,,0,0,0,US,IA
2020-05-31,,0,0,0,US,IA
2020-06-01,,0,0,0,US,IA
2020-06-02,,0,0,0,US,IA
2020-06-03,,0,0,0,US,IA
2020-06-04,,0,0,0,US,IA
2020-06-05,,0,0,0,US,IA
2020-06-06,,0,0,0,US,IA
2020-06-07,,0,0,0,US,IA
2020-06-08,,0,0,0,US,IA
2020-06-09,,0,0,0,US,IA
2020-06-10,,0,0,0,US,IA
2020-06-11,,0,0,0,US,IA
2020-06-12,,0,0,0,US,IA
2020-06-13,,0,0,0,US,IA
2020-06-14,,0,0,0,US,IA
2020-06-15,,0,0,0,US,IA
2020-06-16,,0,0,0,US,IA
2020-06-17,,0,0,0,US,IA
2020-06-18,,0,0,0,US,IA
2020-06-19,,0,0,0,US,IA
2020-06-20,,0,0,0,US,IA
2020-06-21,,0,0,0,US,IA
2020-06-22,,0,0,0,US,IA
2020-06-23,,0,0,0,US,IA
2020-06-24,,0,0,0,US,IA
2020-06-25,,0,0,0,US,IA
2020-06-26,,0,0,0,US,IA
2020-06-27,,0,0,0,US,IA
2020-06-28,,0,0,0,US,IA
2020-06-29,,0,0,0,US,IA
2020-06-30,,0,0,0,US,IA
2020-02-29,,,,,US,ID
2020-03-01,,,,,US,ID
2020-03-02,,,,,US,ID
2020-03-03,,,,,US,ID
2020-03-04,,,,,US,ID
2020-03-05,,,,,US,ID
2020-03-06,,,,,US,ID
2020-03-07,,,,,US,ID
2020-03-08,,,,,US,ID
2020-03-09,,,,,US,ID
2020-03-10,,,,,US,ID
2020-03-11,,,,,US,ID
2020-03-12,,,,,US,ID
2020-03-13,,,,,US,ID
2020-03-14,,,,,US,ID
2020-03-15,,,,,US,ID
2020-03-16,,,,,US,ID
2020-03-17,,,,,US,ID
2020-03-18,,,,,US,ID
2020-03-19,,,,,US,ID
2020-03-20,,,,,US,ID
2020-03-21,,,,,US,ID
2020-03-22,,,,,US,ID
2020-03-23,,,,,US,ID
2020-03-24,,,,,US,ID
2020-03-25,,,,,US,ID
2020-03-26,,,,,US,ID
2020-03-27,3,,,,US,ID
2020-03-28,1,,,,US,ID
2020-03-29,1,,,,US,ID
2020-03-30,1,,,,US,ID
2020-03-31,1,,,,US,ID
2020-04-01,2,,,,US,ID
2020-04-02,0,,,,US,ID
2020-04-03,,2,1,2,US,ID
2020-04-04,,2,1,3,US,ID
2020-04-05,,2,1,2,US,ID
2020-04-06,,3,2,4,US,ID
2020-04-07,,3,2,4,US,ID
2020-04-08,,3,2,4,US,ID
2020-04-09,,4,2,5,US,ID
2020-04-10,,4,2,6,US,ID
2020-04-11,,4,2,6,US,ID
2020-04-12,,4,2,6,US,ID
2020-04-13,,4,2,6,US,ID
2020-04-14,,3,1,5,US,ID
2020-04-15,,3,1,5,US,ID
2020-04-16,,3,1,5,US,ID
2020-04-17,,3,1,5,US,ID
2020-04-18,,2,0,4,US,ID
2020-04-19,,2,0,3,US,ID
2020-04-20,,2,0,3,US,ID
2020-04-21,,2,0,3,US,ID
2020-04-22,,2,1,3,US,ID
2020-04-23,,2,1,3,US,ID
2020-04-24,,1,0,2,US,ID
2020-04-25,,1,0,2,US,ID
2020-04-26,,1,0,2,US,ID
2020-04-27,,1,0,2,US,ID
2020-04-28,,1,0,2,US,ID
2020-04-29,,1,0,2,US,ID
2020-04-30,,1,0,2,US,ID
2020-05-01,,1,0,1,US,ID
2020-05-02,,1,0,1,US,ID
2020-05-03,,1,0,1,US,ID
2020-05-04,,1,0,1,US,ID
2020-05-05,,1,0,1,US,ID
2020-05-06,,1,0,1,US,ID
2020-05-07,,1,0,1,US,ID
2020-05-08,,1,0,1,US,ID
2020-05-09,,1,0,1,US,ID
2020-05-10,,1,0,1,US,ID
2020-05-11,,1,0,1,US,ID
2020-05-12,,1,0,1,US,ID
2020-05-13,,1,0,1,US,ID
2020-05-14,,1,0,1,US,ID
2020-05-15,,1,0,1,US,ID
2020-05-16,,1,0,1,US,ID
2020-05-17,,1,0,1,US,ID
2020-05-18,,1,0,1,US,ID
2020-05-19,,1,0,1,US,ID
2020-05-20,,1,0,1,US,ID
2020-05-21,,1,0,1,US,ID
2020-05-22,,1,0,1,US,ID
2020-05-23,,1,0,1,US,ID
2020-05-24,,1,0,1,US,ID
2020-05-25,,1,0,1,US,ID
2020-05-26,,1,0,1,US,ID
2020-05-27,,1,0,1,US,ID
2020-05-28,,1,0,1,US,ID
2020-05-29,,0,0,0,US,ID
2020-05-30,,0,0,0,US,ID
2020-05-31,,0,0,0,US,ID
2020-06-01,,0,0,0,US,ID
2020-06-02,,0,0,0,US,ID
2020-06-03,,0,0,0,US,ID
2020-06-04,,0,0,0,US,ID
2020-06-05,,0,0,0,US,ID
2020-06-06,,0,0,0,US,ID
2020-06-07,,0,0,0,US,ID
2020-06-08,,0,0,0,US,ID
2020-06-09,,0,0,0,US,ID
2020-06-10,,0,0,0,US,ID
2020-06-11,,0,0,0,US,ID
2020-06-12,,0,0,0,US,ID
2020-06-13,,0,0,0,US,ID
2020-06-14,,0,0,0,US,ID
2020-06-15,,0,0,0,US,ID
2020-06-16,,0,0,0,US,ID
2020-06-17,,0,0,0,US,ID
2020-06-18,,0,0,0,US,ID
2020-06-19,,0,0,0,US,ID
2020-06-20,,0,0,0,US,ID
2020-06-21,,0,0,0,US,ID
2020-06-22,,0,0,0,US,ID
2020-06-23,,0,0,0,US,ID
2020-06-24,,0,0,0,US,ID
2020-06-25,,0,0,0,US,ID
2020-06-26,,0,0,0,US,ID
2020-06-27,,0,0,0,US,ID
2020-06-28,,0,0,0,US,ID
2020-06-29,,0,0,0,US,ID
2020-06-30,,0,0,0,US,ID
2020-02-21,,,,,US,IL
2020-02-22,,,,,US,IL
2020-02-23,,,,,US,IL
2020-02-24,,,,,US,IL
2020-02-25,,,,,US,IL
2020-02-26,,,,,US,IL
2020-02-27,,,,,US,IL
2020-02-28,,,,,US,IL
2020-02-29,,,,,US,IL
2020-03-01,,,,,US,IL
2020-03-02,,,,,US,IL
2020-03-03,,,,,US,IL
2020-03-04,,,,,US,IL
2020-03-05,,,,,US,IL
2020-03-06,,,,,US,IL
2020-03-07,,,,,US,IL
2020-03-08,,,,,US,IL
2020-03-09,,,,,US,IL
2020-03-10,,,,,US,IL
2020-03-11,,,,,US,IL
2020-03-12,,,,,US,IL
2020-03-13,,,,,US,IL
2020-03-14,,,,,US,IL
2020-03-15,,,,,US,IL
2020-03-16,,,,,US,IL
2020-03-17,1,,,,US,IL
2020-03-18,0,,,,US,IL
2020-03-19,3,,,,US,IL
2020-03-20,1,,,,US,IL
2020-03-21,1,,,,US,IL
2020-03-22,3,,,,US,IL
2020-03-23,3,,,,US,IL
2020-03-24,4,,,,US,IL
2020-03-25,3,,,,US,IL
2020-03-26,7,,,,US,IL
2020-03-27,8,,,,US,IL
2020-03-28,13,,,,US,IL
2020-03-29,18,,,,US,IL
2020-03-30,8,,,,US,IL
2020-03-31,26,,,,US,IL
2020-04-01,42,,,,US,IL
2020-04-02,16,,,,US,IL
2020-04-03,,28,23,34,US,IL
2020-04-04,,29,23,38,US,IL
2020-04-05,,30,23,41,US,IL
2020-04-06,,29,20,43,US,IL
2020-04-07,,28,18,43,US,IL
2020-04-08,,27,16,43,US,IL
2020-04-09,,25,14,42,US,IL
2020-04-10,,23,12,40,US,IL
2020-04-11,,21,11,37,US,IL
2020-04-12,,19,9,34,US,IL
2020-04-13,,17,8,30,US,IL
2020-04-14,,15,7,27,US,IL
2020-04-15,,14,7,25,US,IL
2020-04-16,,13,7,22,US,IL
2020-04-17,,11,5,19,US,IL
2020-04-18,,10,5,17,US,IL
2020-04-19,,9,4,15,US,IL
2020-04-20,,8,4,13,US,IL
2020-04-21,,8,4,13,US,IL
2020-04-22,,7,4,11,US,IL
2020-04-23,,6,3,10,US,IL
2020-04-24,,6,3,9,US,IL
2020-04-25,,5,2,8,US,IL
2020-04-26,,5,3,8,US,IL
2020-04-27,,5,3,7,US,IL
2020-04-28,,4,2,6,US,IL
2020-04-29,,4,2,6,US,IL
2020-04-30,,4,2,6,US,IL
2020-05-01,,3,1,5,US,IL
2020-05-02,,3,1,5,US,IL
2020-05-03,,3,2,4,US,IL
2020-05-04,,3,2,4,US,IL
2020-05-05,,3,2,4,US,IL
2020-05-06,,3,2,4,US,IL
2020-05-07,,3,1,4,US,IL
2020-05-08,,2,0,4,US,IL
2020-05-09,,2,0,4,US,IL
2020-05-10,,2,0,3,US,IL
2020-05-11,,2,1,3,US,IL
2020-05-12,,2,1,3,US,IL
2020-05-13,,2,1,3,US,IL
2020-05-14,,2,1,3,US,IL
2020-05-15,,2,1,3,US,IL
2020-05-16,,2,1,3,US,IL
2020-05-17,,2,1,3,US,IL
2020-05-18,,2,1,3,US,IL
2020-05-19,,2,1,3,US,IL
2020-05-20,,2,1,3,US,IL
2020-05-21,,2,1,3,US,IL
2020-05-22,,2,1,3,US,IL
2020-05-23,,2,1,3,US,IL
2020-05-24,,2,1,3,US,IL
2020-05-25,,2,1,3,US,IL
2020-05-26,,1,0,2,US,IL
2020-05-27,,1,0,2,US,IL
2020-05-28,,1,0,2,US,IL
2020-05-29,,1,0,2,US,IL
2020-05-30,,1,0,2,US,IL
2020-05-31,,1,0,2,US,IL
2020-06-01,,1,0,2,US,IL
2020-06-02,,1,0,2,US,IL
2020-06-03,,1,0,2,US,IL
2020-06-04,,1,0,2,US,IL
2020-06-05,,1,0,2,US,IL
2020-06-06,,1,0,2,US,IL
2020-06-07,,1,0,2,US,IL
2020-06-08,,1,0,2,US,IL
2020-06-09,,1,0,2,US,IL
2020-06-10,,1,0,2,US,IL
2020-06-11,,1,0,2,US,IL
2020-06-12,,1,0,2,US,IL
2020-06-13,,1,0,2,US,IL
2020-06-14,,1,0,2,US,IL
2020-06-15,,1,0,2,US,IL
2020-06-16,,0,0,0,US,IL
2020-06-17,,0,0,0,US,IL
2020-06-18,,0,0,0,US,IL
2020-06-19,,0,0,0,US,IL
2020-06-20,,0,0,0,US,IL
2020-06-21,,0,0,0,US,IL
2020-06-22,,0,0,0,US,IL
2020-06-23,,0,0,0,US,IL
2020-06-24,,0,0,0,US,IL
2020-06-25,,0,0,0,US,IL
2020-06-26,,0,0,0,US,IL
2020-06-27,,0,0,1,US,IL
