date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_total_deaths_mean,country,region
2020-06-04,,,0,74,US,NM
2020-06-05,,,0,74,US,NM
2020-06-06,,,0,74,US,NM
2020-06-07,,,0,74,US,NM
2020-06-08,,,0,74,US,NM
2020-06-09,,,0,74,US,NM
2020-06-10,,,0,74,US,NM
2020-06-11,,,0,74,US,NM
2020-06-12,,,0,74,US,NM
2020-06-13,,,0,74,US,NM
2020-06-14,,,0,74,US,NM
2020-06-15,,,0,74,US,NM
2020-06-16,,,0,74,US,NM
2020-06-17,,,0,74,US,NM
2020-06-18,,,0,74,US,NM
2020-06-19,,,0,74,US,NM
2020-06-20,,,0,74,US,NM
2020-06-21,,,0,74,US,NM
2020-06-22,,,0,74,US,NM
2020-06-23,,,0,74,US,NM
2020-06-24,,,0,74,US,NM
2020-06-25,,,0,74,US,NM
2020-06-26,,,0,74,US,NM
2020-06-27,,,0,74,US,NM
2020-06-28,,,0,74,US,NM
2020-06-29,,,0,74,US,NM
2020-06-30,,,0,74,US,NM
2020-02-21,,,,,US,NV
2020-02-22,,,,,US,NV
2020-02-23,,,,,US,NV
2020-02-24,,,,,US,NV
2020-02-25,,,,,US,NV
2020-02-26,,,,,US,NV
2020-02-27,,,,,US,NV
2020-02-28,,,,,US,NV
2020-02-29,,,,,US,NV
2020-03-01,,,,,US,NV
2020-03-02,,,,,US,NV
2020-03-03,,,,,US,NV
2020-03-04,,,,,US,NV
2020-03-05,,,,,US,NV
2020-03-06,,,,,US,NV
2020-03-07,,,,,US,NV
2020-03-08,,,,,US,NV
2020-03-09,,,,,US,NV
2020-03-10,,,,,US,NV
2020-03-11,,,,,US,NV
2020-03-12,,,,,US,NV
2020-03-13,,,,,US,NV
2020-03-14,,,,,US,NV
2020-03-15,,,,,US,NV
2020-03-16,1,1,,,US,NV
2020-03-17,0,1,,,US,NV
2020-03-18,0,1,,,US,NV
2020-03-19,0,1,,,US,NV
2020-03-20,0,1,,,US,NV
2020-03-21,1,2,,,US,NV
2020-03-22,0,2,,,US,NV
2020-03-23,2,4,,,US,NV
2020-03-24,0,4,,,US,NV
2020-03-25,2,6,,,US,NV
2020-03-26,4,10,,,US,NV
2020-03-27,0,10,,,US,NV
2020-03-28,0,10,,,US,NV
2020-03-29,4,14,,,US,NV
2020-03-30,1,15,,,US,NV
2020-03-31,2,17,,,US,NV
2020-04-01,9,26,,,US,NV
2020-04-02,,,6,32,US,NV
2020-04-03,,,7,39,US,NV
2020-04-04,,,7,46,US,NV
2020-04-05,,,8,54,US,NV
2020-04-06,,,8,62,US,NV
2020-04-07,,,8,70,US,NV
2020-04-08,,,8,78,US,NV
2020-04-09,,,8,86,US,NV
2020-04-10,,,8,94,US,NV
2020-04-11,,,7,101,US,NV
2020-04-12,,,7,108,US,NV
2020-04-13,,,6,114,US,NV
2020-04-14,,,6,120,US,NV
2020-04-15,,,5,125,US,NV
2020-04-16,,,5,130,US,NV
2020-04-17,,,4,134,US,NV
2020-04-18,,,4,138,US,NV
2020-04-19,,,3,141,US,NV
2020-04-20,,,3,144,US,NV
2020-04-21,,,3,147,US,NV
2020-04-22,,,2,149,US,NV
2020-04-23,,,2,151,US,NV
2020-04-24,,,2,153,US,NV
2020-04-25,,,2,155,US,NV
2020-04-26,,,2,157,US,NV
2020-04-27,,,1,158,US,NV
2020-04-28,,,1,159,US,NV
2020-04-29,,,1,160,US,NV
2020-04-30,,,1,161,US,NV
2020-05-01,,,1,162,US,NV
2020-05-02,,,1,163,US,NV
2020-05-03,,,1,164,US,NV
2020-05-04,,,1,165,US,NV
2020-05-05,,,1,166,US,NV
2020-05-06,,,1,167,US,NV
2020-05-07,,,1,168,US,NV
2020-05-08,,,1,169,US,NV
2020-05-09,,,1,170,US,NV
2020-05-10,,,1,171,US,NV
2020-05-11,,,1,172,US,NV
2020-05-12,,,1,173,US,NV
2020-05-13,,,1,174,US,NV
2020-05-14,,,1,175,US,NV
2020-05-15,,,1,176,US,NV
2020-05-16,,,1,177,US,NV
2020-05-17,,,1,178,US,NV
2020-05-18,,,1,179,US,NV
2020-05-19,,,1,180,US,NV
2020-05-20,,,1,181,US,NV
2020-05-21,,,1,182,US,NV
2020-05-22,,,1,183,US,NV
2020-05-23,,,1,184,US,NV
2020-05-24,,,0,184,US,NV
2020-05-25,,,0,184,US,NV
2020-05-26,,,0,184,US,NV
2020-05-27,,,0,184,US,NV
2020-05-28,,,0,184,US,NV
2020-05-29,,,0,184,US,NV
2020-05-30,,,0,184,US,NV
2020-05-31,,,0,184,US,NV
2020-06-01,,,0,184,US,NV
2020-06-02,,,0,184,US,NV
2020-06-03,,,0,184,US,NV
2020-06-04,,,0,184,US,NV
2020-06-05,,,0,184,US,NV
2020-06-06,,,0,184,US,NV
2020-06-07,,,0,184,US,NV
2020-06-08,,,0,184,US,NV
2020-06-09,,,0,184,US,NV
2020-06-10,,,0,184,US,NV
2020-06-11,,,0,184,US,NV
2020-06-12,,,0,184,US,NV
2020-06-13,,,0,184,US,NV
2020-06-14,,,0,184,US,NV
2020-06-15,,,0,184,US,NV
2020-06-16,,,0,184,US,NV
2020-06-17,,,0,184,US,NV
2020-06-18,,,0,184,US,NV
2020-06-19,,,0,184,US,NV
2020-06-20,,,0,184,US,NV
2020-06-21,,,0,184,US,NV
2020-06-22,,,0,184,US,NV
2020-06-23,,,0,184,US,NV
2020-06-24,,,0,184,US,NV
2020-06-25,,,0,184,US,NV
2020-06-26,,,0,184,US,NV
2020-06-27,,,0,184,US,NV
2020-06-28,,,0,184,US,NV
2020-06-29,,,0,184,US,NV
2020-06-30,,,0,184,US,NV
2020-02-18,,,,,US,NY
2020-02-19,,,,,US,NY
2020-02-20,,,,,US,NY
2020-02-21,,,,,US,NY
2020-02-22,,,,,US,NY
2020-02-23,,,,,US,NY
2020-02-24,,,,,US,NY
2020-02-25,,,,,US,NY
2020-02-26,,,,,US,NY
2020-02-27,,,,,US,NY
2020-02-28,,,,,US,NY
2020-02-29,,,,,US,NY
2020-03-01,,,,,US,NY
2020-03-02,,,,,US,NY
2020-03-03,,,,,US,NY
2020-03-04,,,,,US,NY
2020-03-05,,,,,US,NY
2020-03-06,,,,,US,NY
2020-03-07,,,,,US,NY
2020-03-08,,,,,US,NY
2020-03-09,,,,,US,NY
2020-03-10,,,,,US,NY
2020-03-11,,,,,US,NY
2020-03-12,,,,,US,NY
2020-03-13,,,,,US,NY
2020-03-14,,,,,US,NY
2020-03-15,3,3,,,US,NY
2020-03-16,4,7,,,US,NY
2020-03-17,0,7,,,US,NY
2020-03-18,5,12,,,US,NY
2020-03-19,0,12,,,US,NY
2020-03-20,23,35,,,US,NY
2020-03-21,9,44,,,US,NY
2020-03-22,70,114,,,US,NY
2020-03-23,0,114,,,US,NY
2020-03-24,96,210,,,US,NY
2020-03-25,75,285,,,US,NY
2020-03-26,100,385,,,US,NY
2020-03-27,134,519,,,US,NY
2020-03-28,209,728,,,US,NY
2020-03-29,237,965,,,US,NY
2020-03-30,253,1218,,,US,NY
2020-03-31,332,1550,,,US,NY
2020-04-01,391,1941,,,US,NY
2020-04-02,,,453,2394,US,NY
2020-04-03,,,508,2902,US,NY
2020-04-04,,,554,3456,US,NY
2020-04-05,,,589,4045,US,NY
2020-04-06,,,610,4655,US,NY
2020-04-07,,,609,5264,US,NY
2020-04-08,,,586,5850,US,NY
2020-04-09,,,543,6393,US,NY
2020-04-10,,,488,6881,US,NY
2020-04-11,,,428,7309,US,NY
2020-04-12,,,368,7677,US,NY
2020-04-13,,,313,7990,US,NY
2020-04-14,,,265,8255,US,NY
2020-04-15,,,224,8479,US,NY
2020-04-16,,,189,8668,US,NY
2020-04-17,,,161,8829,US,NY
2020-04-18,,,137,8966,US,NY
2020-04-19,,,117,9083,US,NY
2020-04-20,,,100,9183,US,NY
2020-04-21,,,86,9269,US,NY
2020-04-22,,,74,9343,US,NY
2020-04-23,,,64,9407,US,NY
2020-04-24,,,56,9463,US,NY
2020-04-25,,,48,9511,US,NY
2020-04-26,,,42,9553,US,NY
2020-04-27,,,37,9590,US,NY
2020-04-28,,,32,9622,US,NY
2020-04-29,,,29,9651,US,NY
2020-04-30,,,25,9676,US,NY
2020-05-01,,,23,9699,US,NY
2020-05-02,,,20,9719,US,NY
2020-05-03,,,18,9737,US,NY
2020-05-04,,,16,9753,US,NY
2020-05-05,,,15,9768,US,NY
2020-05-06,,,13,9781,US,NY
2020-05-07,,,12,9793,US,NY
2020-05-08,,,11,9804,US,NY
2020-05-09,,,10,9814,US,NY
2020-05-10,,,10,9824,US,NY
2020-05-11,,,9,9833,US,NY
2020-05-12,,,9,9842,US,NY
2020-05-13,,,8,9850,US,NY
2020-05-14,,,8,9858,US,NY
2020-05-15,,,7,9865,US,NY
2020-05-16,,,7,9872,US,NY
2020-05-17,,,6,9878,US,NY
2020-05-18,,,6,9884,US,NY
2020-05-19,,,6,9890,US,NY
2020-05-20,,,6,9896,US,NY
2020-05-21,,,5,9901,US,NY
2020-05-22,,,5,9906,US,NY
2020-05-23,,,5,9911,US,NY
2020-05-24,,,5,9916,US,NY
2020-05-25,,,5,9921,US,NY
2020-05-26,,,5,9926,US,NY
2020-05-27,,,4,9930,US,NY
2020-05-28,,,4,9934,US,NY
2020-05-29,,,4,9938,US,NY
2020-05-30,,,4,9942,US,NY
2020-05-31,,,4,9946,US,NY
2020-06-01,,,4,9950,US,NY
2020-06-02,,,4,9954,US,NY
2020-06-03,,,4,9958,US,NY
2020-06-04,,,4,9962,US,NY
2020-06-05,,,3,9965,US,NY
2020-06-06,,,3,9968,US,NY
2020-06-07,,,3,9971,US,NY
2020-06-08,,,3,9974,US,NY
2020-06-09,,,3,9977,US,NY
2020-06-10,,,3,9980,US,NY
2020-06-11,,,3,9983,US,NY
2020-06-12,,,3,9986,US,NY
2020-06-13,,,3,9989,US,NY
2020-06-14,,,3,9992,US,NY
2020-06-15,,,2,9994,US,NY
2020-06-16,,,2,9996,US,NY
2020-06-17,,,2,9998,US,NY
2020-06-18,,,2,10000,US,NY
2020-06-19,,,2,10002,US,NY
2020-06-20,,,2,10004,US,NY
2020-06-21,,,2,10006,US,NY
2020-06-22,,,2,10008,US,NY
2020-06-23,,,2,10010,US,NY
2020-06-24,,,2,10012,US,NY
2020-06-25,,,2,10014,US,NY
2020-06-26,,,2,10016,US,NY
2020-06-27,,,1,10017,US,NY
2020-06-28,,,1,10018,US,NY
2020-06-29,,,1,10019,US,NY
2020-06-30,,,1,10020,US,NY
2020-02-25,,,,,US,OH
2020-02-26,,,,,US,OH
2020-02-27,,,,,US,OH
2020-02-28,,,,,US,OH
2020-02-29,,,,,US,OH
2020-03-01,,,,,US,OH
2020-03-02,,,,,US,OH
2020-03-03,,,,,US,OH
2020-03-04,,,,,US,OH
2020-03-05,,,,,US,OH
2020-03-06,,,,,US,OH
2020-03-07,,,,,US,OH
2020-03-08,,,,,US,OH
2020-03-09,,,,,US,OH
2020-03-10,,,,,US,OH
2020-03-11,,,,,US,OH
2020-03-12,,,,,US,OH
2020-03-13,,,,,US,OH
2020-03-14,,,,,US,OH
2020-03-15,,,,,US,OH
2020-03-16,,,,,US,OH
2020-03-17,,,,,US,OH
2020-03-18,,,,,US,OH
2020-03-19,,,,,US,OH
2020-03-20,1,1,,,US,OH
2020-03-21,2,3,,,US,OH
2020-03-22,0,3,,,US,OH
2020-03-23,3,6,,,US,OH
2020-03-24,2,8,,,US,OH
2020-03-25,2,10,,,US,OH
2020-03-26,5,15,,,US,OH
2020-03-27,4,19,,,US,OH
2020-03-28,6,25,,,US,OH
2020-03-29,4,29,,,US,OH
2020-03-30,10,39,,,US,OH
2020-03-31,16,55,,,US,OH
2020-04-01,10,65,,,US,OH
2020-04-02,,,13,78,US,OH
2020-04-03,,,14,92,US,OH
2020-04-04,,,15,107,US,OH
2020-04-05,,,16,123,US,OH
2020-04-06,,,16,139,US,OH
2020-04-07,,,16,155,US,OH
2020-04-08,,,16,171,US,OH
2020-04-09,,,15,186,US,OH
2020-04-10,,,14,200,US,OH
2020-04-11,,,14,214,US,OH
2020-04-12,,,13,227,US,OH
2020-04-13,,,12,239,US,OH
2020-04-14,,,11,250,US,OH
2020-04-15,,,10,260,US,OH
2020-04-16,,,9,269,US,OH
2020-04-17,,,9,278,US,OH
2020-04-18,,,8,286,US,OH
2020-04-19,,,8,294,US,OH
2020-04-20,,,7,301,US,OH
2020-04-21,,,7,308,US,OH
2020-04-22,,,6,314,US,OH
2020-04-23,,,6,320,US,OH
2020-04-24,,,5,325,US,OH
2020-04-25,,,5,330,US,OH
2020-04-26,,,5,335,US,OH
2020-04-27,,,5,340,US,OH
2020-04-28,,,4,344,US,OH
2020-04-29,,,4,348,US,OH
2020-04-30,,,4,352,US,OH
2020-05-01,,,4,356,US,OH
2020-05-02,,,4,360,US,OH
2020-05-03,,,4,364,US,OH
2020-05-04,,,4,368,US,OH
2020-05-05,,,3,371,US,OH
2020-05-06,,,3,374,US,OH
2020-05-07,,,3,377,US,OH
2020-05-08,,,3,380,US,OH
2020-05-09,,,3,383,US,OH
2020-05-10,,,3,386,US,OH
2020-05-11,,,3,389,US,OH
2020-05-12,,,3,392,US,OH
2020-05-13,,,3,395,US,OH
2020-05-14,,,3,398,US,OH
2020-05-15,,,3,401,US,OH
2020-05-16,,,3,404,US,OH
2020-05-17,,,3,407,US,OH
2020-05-18,,,3,410,US,OH
2020-05-19,,,3,413,US,OH
2020-05-20,,,3,416,US,OH
2020-05-21,,,3,419,US,OH
2020-05-22,,,3,422,US,OH
2020-05-23,,,3,425,US,OH
2020-05-24,,,3,428,US,OH
2020-05-25,,,3,431,US,OH
2020-05-26,,,2,433,US,OH
2020-05-27,,,2,435,US,OH
2020-05-28,,,2,437,US,OH
2020-05-29,,,2,439,US,OH
2020-05-30,,,2,441,US,OH
2020-05-31,,,2,443,US,OH
2020-06-01,,,2,445,US,OH
2020-06-02,,,2,447,US,OH
2020-06-03,,,2,449,US,OH
2020-06-04,,,2,451,US,OH
2020-06-05,,,2,453,US,OH
2020-06-06,,,2,455,US,OH
2020-06-07,,,2,457,US,OH
2020-06-08,,,2,459,US,OH
2020-06-09,,,2,461,US,OH
2020-06-10,,,2,463,US,OH
2020-06-11,,,1,464,US,OH
2020-06-12,,,1,465,US,OH
2020-06-13,,,1,466,US,OH
2020-06-14,,,1,467,US,OH
2020-06-15,,,1,468,US,OH
2020-06-16,,,1,469,US,OH
2020-06-17,,,1,470,US,OH
2020-06-18,,,1,471,US,OH
2020-06-19,,,1,472,US,OH
2020-06-20,,,1,473,US,OH
2020-06-21,,,1,474,US,OH
2020-06-22,,,1,475,US,OH
2020-06-23,,,1,476,US,OH
2020-06-24,,,1,477,US,OH
2020-06-25,,,1,478,US,OH
2020-06-26,,,1,479,US,OH
2020-06-27,,,0,479,US,OH
2020-06-28,,,0,479,US,OH
2020-06-29,,,0,479,US,OH
2020-06-30,,,0,479,US,OH
2020-02-24,,,,,US,OK
2020-02-25,,,,,US,OK
2020-02-26,,,,,US,OK
2020-02-27,,,,,US,OK
2020-02-28,,,,,US,OK
2020-02-29,,,,,US,OK
2020-03-01,,,,,US,OK
2020-03-02,,,,,US,OK
2020-03-03,,,,,US,OK
2020-03-04,,,,,US,OK
2020-03-05,,,,,US,OK
2020-03-06,,,,,US,OK
2020-03-07,,,,,US,OK
2020-03-08,,,,,US,OK
2020-03-09,,,,,US,OK
2020-03-10,,,,,US,OK
2020-03-11,,,,,US,OK
2020-03-12,,,,,US,OK
2020-03-13,,,,,US,OK
2020-03-14,,,,,US,OK
2020-03-15,,,,,US,OK
2020-03-16,,,,,US,OK
2020-03-17,,,,,US,OK
2020-03-18,,,,,US,OK
2020-03-19,1,1,,,US,OK
2020-03-20,0,1,,,US,OK
2020-03-21,0,1,,,US,OK
2020-03-22,1,2,,,US,OK
2020-03-23,0,2,,,US,OK
2020-03-24,1,3,,,US,OK
2020-03-25,2,5,,,US,OK
2020-03-26,2,7,,,US,OK
2020-03-27,1,8,,,US,OK
2020-03-28,7,15,,,US,OK
2020-03-29,1,16,,,US,OK
2020-03-30,1,17,,,US,OK
2020-03-31,6,23,,,US,OK
2020-04-01,7,30,,,US,OK
2020-04-02,,,6,36,US,OK
2020-04-03,,,7,43,US,OK
2020-04-04,,,8,51,US,OK
2020-04-05,,,9,60,US,OK
2020-04-06,,,10,70,US,OK
2020-04-07,,,10,80,US,OK
2020-04-08,,,11,91,US,OK
2020-04-09,,,11,102,US,OK
2020-04-10,,,11,113,US,OK
2020-04-11,,,10,123,US,OK
2020-04-12,,,10,133,US,OK
2020-04-13,,,9,142,US,OK
2020-04-14,,,8,150,US,OK
2020-04-15,,,8,158,US,OK
2020-04-16,,,7,165,US,OK
2020-04-17,,,6,171,US,OK
2020-04-18,,,5,176,US,OK
2020-04-19,,,5,181,US,OK
2020-04-20,,,4,185,US,OK
2020-04-21,,,4,189,US,OK
2020-04-22,,,3,192,US,OK
2020-04-23,,,3,195,US,OK
2020-04-24,,,3,198,US,OK
2020-04-25,,,2,200,US,OK
2020-04-26,,,2,202,US,OK
2020-04-27,,,2,204,US,OK
2020-04-28,,,2,206,US,OK
2020-04-29,,,2,208,US,OK
2020-04-30,,,1,209,US,OK
2020-05-01,,,1,210,US,OK
2020-05-02,,,1,211,US,OK
2020-05-03,,,1,212,US,OK
2020-05-04,,,1,213,US,OK
2020-05-05,,,1,214,US,OK
2020-05-06,,,1,215,US,OK
2020-05-07,,,1,216,US,OK
2020-05-08,,,1,217,US,OK
2020-05-09,,,1,218,US,OK
2020-05-10,,,1,219,US,OK
2020-05-11,,,1,220,US,OK
2020-05-12,,,1,221,US,OK
2020-05-13,,,1,222,US,OK
2020-05-14,,,1,223,US,OK
2020-05-15,,,1,224,US,OK
2020-05-16,,,1,225,US,OK
2020-05-17,,,1,226,US,OK
2020-05-18,,,1,227,US,OK
2020-05-19,,,1,228,US,OK
2020-05-20,,,1,229,US,OK
2020-05-21,,,1,230,US,OK
2020-05-22,,,1,231,US,OK
2020-05-23,,,1,232,US,OK
2020-05-24,,,1,233,US,OK
2020-05-25,,,1,234,US,OK
2020-05-26,,,0,234,US,OK
2020-05-27,,,0,234,US,OK
2020-05-28,,,0,234,US,OK
2020-05-29,,,0,234,US,OK
2020-05-30,,,0,234,US,OK
2020-05-31,,,0,234,US,OK
2020-06-01,,,0,234,US,OK
2020-06-02,,,0,234,US,OK
2020-06-03,,,0,234,US,OK
2020-06-04,,,0,234,US,OK
2020-06-05,,,0,234,US,OK
2020-06-06,,,0,234,US,OK
2020-06-07,,,0,234,US,OK
2020-06-08,,,0,234,US,OK
2020-06-09,,,0,234,US,OK
2020-06-10,,,0,234,US,OK
2020-06-11,,,0,234,US,OK
2020-06-12,,,0,234,US,OK
2020-06-13,,,0,234,US,OK
2020-06-14,,,0,234,US,OK
2020-06-15,,,0,234,US,OK
2020-06-16,,,0,234,US,OK
2020-06-17,,,0,234,US,OK
2020-06-18,,,0,234,US,OK
2020-06-19,,,0,234,US,OK
2020-06-20,,,0,234,US,OK
2020-06-21,,,0,234,US,OK
2020-06-22,,,0,234,US,OK
2020-06-23,,,0,234,US,OK
2020-06-24,,,0,234,US,OK
2020-06-25,,,0,234,US,OK
2020-06-26,,,0,234,US,OK
2020-06-27,,,0,234,US,OK
2020-06-28,,,0,234,US,OK
2020-06-29,,,0,234,US,OK
2020-06-30,,,0,234,US,OK
2020-02-21,,,,,US,OR
2020-02-22,,,,,US,OR
2020-02-23,,,,,US,OR
2020-02-24,,,,,US,OR
2020-02-25,,,,,US,OR
2020-02-26,,,,,US,OR
2020-02-27,,,,,US,OR
2020-02-28,,,,,US,OR
2020-02-29,,,,,US,OR
2020-03-01,,,,,US,OR
2020-03-02,,,,,US,OR
2020-03-03,,,,,US,OR
2020-03-04,,,,,US,OR
2020-03-05,,,,,US,OR
2020-03-06,,,,,US,OR
2020-03-07,,,,,US,OR
2020-03-08,,,,,US,OR
2020-03-09,,,,,US,OR
2020-03-10,,,,,US,OR
2020-03-11,,,,,US,OR
2020-03-12,,,,,US,OR
2020-03-13,,,,,US,OR
2020-03-14,,,,,US,OR
2020-03-15,,,,,US,OR
2020-03-16,,,,,US,OR
2020-03-17,,,,,US,OR
2020-03-18,3,3,,,US,OR
2020-03-19,0,3,,,US,OR
2020-03-20,0,3,,,US,OR
2020-03-21,0,3,,,US,OR
2020-03-22,1,4,,,US,OR
2020-03-23,1,5,,,US,OR
2020-03-24,3,8,,,US,OR
2020-03-25,0,8,,,US,OR
2020-03-26,3,11,,,US,OR
2020-03-27,1,12,,,US,OR
2020-03-28,1,13,,,US,OR
2020-03-29,0,13,,,US,OR
2020-03-30,3,16,,,US,OR
2020-03-31,2,18,,,US,OR
2020-04-01,0,18,,,US,OR
2020-04-02,,,5,23,US,OR
2020-04-03,,,5,28,US,OR
2020-04-04,,,5,33,US,OR
2020-04-05,,,6,39,US,OR
2020-04-06,,,6,45,US,OR
2020-04-07,,,6,51,US,OR
2020-04-08,,,5,56,US,OR
2020-04-09,,,5,61,US,OR
2020-04-10,,,5,66,US,OR
2020-04-11,,,5,71,US,OR
2020-04-12,,,4,75,US,OR
2020-04-13,,,4,79,US,OR
2020-04-14,,,3,82,US,OR
2020-04-15,,,3,85,US,OR
2020-04-16,,,3,88,US,OR
2020-04-17,,,3,91,US,OR
2020-04-18,,,2,93,US,OR
2020-04-19,,,2,95,US,OR
2020-04-20,,,2,97,US,OR
2020-04-21,,,2,99,US,OR
2020-04-22,,,2,101,US,OR
2020-04-23,,,1,102,US,OR
2020-04-24,,,1,103,US,OR
2020-04-25,,,1,104,US,OR
2020-04-26,,,1,105,US,OR
2020-04-27,,,1,106,US,OR
2020-04-28,,,1,107,US,OR
2020-04-29,,,1,108,US,OR
2020-04-30,,,1,109,US,OR
2020-05-01,,,1,110,US,OR
2020-05-02,,,1,111,US,OR
2020-05-03,,,1,112,US,OR
2020-05-04,,,1,113,US,OR
2020-05-05,,,1,114,US,OR
2020-05-06,,,1,115,US,OR
2020-05-07,,,1,116,US,OR
2020-05-08,,,1,117,US,OR
2020-05-09,,,1,118,US,OR
2020-05-10,,,1,119,US,OR
2020-05-11,,,1,120,US,OR
2020-05-12,,,1,121,US,OR
2020-05-13,,,1,122,US,OR
2020-05-14,,,1,123,US,OR
2020-05-15,,,1,124,US,OR
2020-05-16,,,1,125,US,OR
2020-05-17,,,1,126,US,OR
2020-05-18,,,1,127,US,OR
2020-05-19,,,1,128,US,OR
2020-05-20,,,1,129,US,OR
2020-05-21,,,1,130,US,OR
2020-05-22,,,1,131,US,OR
2020-05-23,,,1,132,US,OR
2020-05-24,,,0,132,US,OR
2020-05-25,,,0,132,US,OR
2020-05-26,,,0,132,US,OR
2020-05-27,,,0,132,US,OR
2020-05-28,,,0,132,US,OR
2020-05-29,,,0,132,US,OR
2020-05-30,,,0,132,US,OR
2020-05-31,,,0,132,US,OR
2020-06-01,,,0,132,US,OR
2020-06-02,,,0,132,US,OR
2020-06-03,,,0,132,US,OR
2020-06-04,,,0,132,US,OR
2020-06-05,,,0,132,US,OR
2020-06-06,,,0,132,US,OR
2020-06-07,,,0,132,US,OR
2020-06-08,,,0,132,US,OR
2020-06-09,,,0,132,US,OR
2020-06-10,,,0,132,US,OR
2020-06-11,,,0,132,US,OR
2020-06-12,,,0,132,US,OR
2020-06-13,,,0,132,US,OR
2020-06-14,,,0,132,US,OR
2020-06-15,,,0,132,US,OR
2020-06-16,,,0,132,US,OR
2020-06-17,,,0,132,US,OR
2020-06-18,,,0,132,US,OR
2020-06-19,,,0,132,US,OR
2020-06-20,,,0,132,US,OR
2020-06-21,,,0,132,US,OR
2020-06-22,,,0,132,US,OR
2020-06-23,,,0,132,US,OR
2020-06-24,,,0,132,US,OR
2020-06-25,,,0,132,US,OR
2020-06-26,,,0,132,US,OR
2020-06-27,,,0,132,US,OR
2020-06-28,,,0,132,US,OR
2020-06-29,,,0,132,US,OR
2020-06-30,,,0,132,US,OR
2020-02-24,,,,,US,PA
2020-02-25,,,,,US,PA
2020-02-26,,,,,US,PA
2020-02-27,,,,,US,PA
2020-02-28,,,,,US,PA
2020-02-29,,,,,US,PA
2020-03-01,,,,,US,PA
2020-03-02,,,,,US,PA
2020-03-03,,,,,US,PA
2020-03-04,,,,,US,PA
2020-03-05,,,,,US,PA
2020-03-06,,,,,US,PA
2020-03-07,,,,,US,PA
2020-03-08,,,,,US,PA
2020-03-09,,,,,US,PA
2020-03-10,,,,,US,PA
2020-03-11,,,,,US,PA
2020-03-12,,,,,US,PA
2020-03-13,,,,,US,PA
2020-03-14,,,,,US,PA
2020-03-15,,,,,US,PA
2020-03-16,,,,,US,PA
2020-03-17,,,,,US,PA
2020-03-18,,,,,US,PA
2020-03-19,1,1,,,US,PA
2020-03-20,0,1,,,US,PA
2020-03-21,1,2,,,US,PA
2020-03-22,0,2,,,US,PA
2020-03-23,4,6,,,US,PA
2020-03-24,1,7,,,US,PA
2020-03-25,4,11,,,US,PA
2020-03-26,5,16,,,US,PA
2020-03-27,6,22,,,US,PA
2020-03-28,12,34,,,US,PA
2020-03-29,4,38,,,US,PA
2020-03-30,11,49,,,US,PA
2020-03-31,14,63,,,US,PA
2020-04-01,11,74,,,US,PA
2020-04-02,,,13,87,US,PA
2020-04-03,,,14,101,US,PA
2020-04-04,,,15,116,US,PA
2020-04-05,,,16,132,US,PA
2020-04-06,,,16,148,US,PA
2020-04-07,,,16,164,US,PA
2020-04-08,,,16,180,US,PA
2020-04-09,,,16,196,US,PA
2020-04-10,,,15,211,US,PA
2020-04-11,,,14,225,US,PA
2020-04-12,,,13,238,US,PA
2020-04-13,,,12,250,US,PA
2020-04-14,,,11,261,US,PA
2020-04-15,,,10,271,US,PA
2020-04-16,,,10,281,US,PA
2020-04-17,,,9,290,US,PA
2020-04-18,,,8,298,US,PA
2020-04-19,,,8,306,US,PA
2020-04-20,,,7,313,US,PA
2020-04-21,,,7,320,US,PA
2020-04-22,,,6,326,US,PA
2020-04-23,,,6,332,US,PA
2020-04-24,,,5,337,US,PA
2020-04-25,,,5,342,US,PA
2020-04-26,,,5,347,US,PA
2020-04-27,,,5,352,US,PA
2020-04-28,,,4,356,US,PA
2020-04-29,,,4,360,US,PA
2020-04-30,,,4,364,US,PA
2020-05-01,,,4,368,US,PA
2020-05-02,,,4,372,US,PA
2020-05-03,,,4,376,US,PA
2020-05-04,,,3,379,US,PA
2020-05-05,,,3,382,US,PA
2020-05-06,,,3,385,US,PA
2020-05-07,,,3,388,US,PA
2020-05-08,,,3,391,US,PA
2020-05-09,,,3,394,US,PA
2020-05-10,,,3,397,US,PA
2020-05-11,,,3,400,US,PA
2020-05-12,,,2,402,US,PA
2020-05-13,,,2,404,US,PA
2020-05-14,,,2,406,US,PA
2020-05-15,,,2,408,US,PA
2020-05-16,,,2,410,US,PA
2020-05-17,,,2,412,US,PA
2020-05-18,,,2,414,US,PA
2020-05-19,,,2,416,US,PA
2020-05-20,,,2,418,US,PA
2020-05-21,,,2,420,US,PA
2020-05-22,,,2,422,US,PA
2020-05-23,,,2,424,US,PA
2020-05-24,,,2,426,US,PA
2020-05-25,,,2,428,US,PA
2020-05-26,,,2,430,US,PA
2020-05-27,,,1,431,US,PA
2020-05-28,,,1,432,US,PA
2020-05-29,,,1,433,US,PA
2020-05-30,,,1,434,US,PA
2020-05-31,,,1,435,US,PA
2020-06-01,,,1,436,US,PA
2020-06-02,,,1,437,US,PA
2020-06-03,,,1,438,US,PA
2020-06-04,,,1,439,US,PA
2020-06-05,,,1,440,US,PA
2020-06-06,,,1,441,US,PA
2020-06-07,,,1,442,US,PA
2020-06-08,,,1,443,US,PA
2020-06-09,,,1,444,US,PA
2020-06-10,,,1,445,US,PA
