date,total_cases,total_tests,daily_positive_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-08-30,5943747,83254428,41108.14285714285,847320.5594497243,0.050875146146462755,0.048515455453883624,3.5916324035783145,2.394421602385544,5.387448605367473,0.9316794203204257,119625.58578693104,79750.39052462074,179438.37868039668,2035660.8531154436,1357107.2354102966,3053491.2796731675,0.006133804983150085,0.004089203322100044,0.00920070747472512,31703780.58936564,21135853.726243753,47555670.88404847,0.09552907944667308,0.06368605296444871,0.14329361917000966
2020-08-31,5975020,83989177,40682.85714285717,848457.4695458113,0.05023698421445926,0.04794920028771171,3.611443156373782,2.4076287709158555,5.417164734560674,0.9620540353165322,121214.87157366093,80809.9143824407,181822.30736049157,2009230.3867524646,1339486.9245016437,3013845.5801286967,0.00605416532901216,0.004036110219341429,0.009081247993518234,31824995.460939292,21216663.640626207,47737493.19140896,0.09589432122167331,0.06392954748111558,0.14384148183251005
2020-09-01,6017446,84804061,41516.857142857145,866705.2428964139,0.05035827363261323,0.04790193376944775,3.536104163305938,2.3574027755372935,5.304156244958909,0.995386275994212,123363.80724017123,82242.53816011417,185045.71086025695,1985670.3679823324,1323780.2453215553,2978505.5519734975,0.005983174839454835,0.0039887832263032115,0.008974762259182246,31948359.26817947,21298906.17878631,47922538.90226923,0.09626603811863682,0.06417735874575788,0.14439905717795531
2020-09-02,6047663,85559488,40709.142857142855,868916.1856312131,0.049219232538955486,0.04685048285476489,3.6039821949487676,2.402654796632513,5.4059732924231545,1.0277584836613103,125873.14559996646,83915.4303999777,188809.71839994984,1964735.5821920629,1309823.7214613764,2947103.3732880945,0.005920094639624394,0.003946729759749583,0.008880141959436583,32074232.413779434,21382821.609186295,48111348.62066918,0.0966453160944078,0.06443021072960521,0.14496797414161178
2020-09-03,6092279,86439094,40809.42857142858,872245.7373753375,0.049186526418736165,0.04678661852132137,3.5710387925212577,2.380692528347505,5.356558188781889,1.0546732982640996,128208.48163042367,85472.32108694916,192312.7224456356,1946229.0377937187,1297486.0251958137,2919343.5566905765,0.00586433115914201,0.003909554106094661,0.008796496738713007,32202440.895409863,21468293.93027325,48303661.3431148,0.09703163084929602,0.0646877538995307,0.14554744627394403
2020-09-04,6143787,87482300,41578.42857142857,892488.8805370495,0.048960430483183326,0.04658705500779911,3.486139758031412,2.324093172020942,5.229209637047119,1.0735100500937351,130725.68279127145,87150.45519418104,196088.52418690737,1931222.6680557926,1287481.778703863,2896834.0020836894,0.005819114321898906,0.003879409547932591,0.00872867148284835,32333166.578201123,21555444.38546743,48499749.8673017,0.09742553037499724,0.06495035358333154,0.1461382955624959
2020-09-05,6188531,88448661,41689.42857142858,903724.4622289838,0.04847018601724842,0.04613068508581037,3.411886958783342,2.2745913058555627,5.117830438175015,1.085247585009775,133679.52225425534,89119.68150283693,200519.2833813831,1919953.9773907221,1279969.3182604825,2879930.966086083,0.005785159770555442,0.003856773180370282,0.008677739655833152,32466846.100455377,21644564.06697026,48700269.15068309,0.09782833033968358,0.06521888689312241,0.14674249550952545
2020-09-06,6221452,89276477,40780.28571428572,903467.4144130624,0.04740280260090874,0.04513752799903539,3.4170900209270787,2.278060013951386,5.125635031390622,1.0896997600718976,135588.9872408876,90392.65816059177,203383.48086133142,1913303.3469696222,1275535.5646464166,2869955.0204544337,0.005765120248767914,0.0038434134991785955,0.008647680373151858,32602435.08769627,21734956.725130852,48903652.63154443,0.09823688385896241,0.06549125590597496,0.1473553257884437
2020-09-07,6249595,89939950,40333.14285714285,893640.8231151777,0.047444592492437536,0.045133505334440695,3.3681550812891623,2.2454367208594435,5.052232621933747,1.0894400530948867,137012.58996286482,91341.7266419099,205518.88494429732,1910966.029567647,1273977.3530450983,2866449.04435147,0.005758077499429043,0.0038387183329526816,0.008637116249143552,32739447.67765914,21826298.451772768,49109171.51648873,0.09864972694418574,0.0657664846294572,0.1479745904162787
2020-09-08,6271732,90518122,37434.71428571429,855042.7761942062,0.04585932841809004,0.043781101165881,3.508945747145385,2.339297164763591,5.26341862071808,1.085874195437312,139163.81909215354,92775.87939476909,208745.72863823044,1914281.5686011526,1276187.7124007698,2871422.352901729,0.005768067802978096,0.003845378535318717,0.008652101704467133,32878611.496751294,21919074.331167538,49317917.24512694,0.09906905206197993,0.06604603470798664,0.1486035780929699
2020-09-09,6302902,91221640,36462.7142857143,849588.3281641911,0.045078090450415324,0.04291809700882276,3.47502808777677,2.316685391851182,5.212542131665156,1.0778292286530349,141465.41853315246,94310.27902210168,212198.1277997288,1924390.6056458452,1282927.0704305652,2886585.908468767,0.005798528113547358,0.003865685409031559,0.008697792170321026,33020076.915284436,22013384.61018964,49530115.37292668,0.09949531230460042,0.06633020820306698,0.1492429684569007
2020-09-10,6340206,92003138,35418.142857142855,835833.7002496704,0.04455877775229672,0.04237462888438593,3.4716580698590254,2.314438713239351,5.207487104788539,1.0674567652243359,143740.09385594178,95826.72923729458,215610.14078391274,1941421.7432023506,1294281.1621349012,2912132.614803526,0.0058498459331404054,0.003899897288760257,0.008774768899710596,33163817.009140383,22109211.339426927,49745725.51371059,0.09992842654493309,0.06661895102995541,0.14989263981739967
2020-09-11,6384889,92926922,34443.14285714286,821139.9919365587,0.0442825966614395,0.04194551866352642,3.4772180495869196,2.318145366391282,5.215827074380385,1.055937683328605,144785.8962579793,96523.93083865289,217178.84438696908,1963247.9579909104,1308831.9719939409,2944871.9369863644,0.005915612165677854,0.003943741443785223,0.008873418248516769,33308602.90539837,22205735.270265583,49962904.358097576,0.10036469197225018,0.06690979464816679,0.15054703795837535
2020-09-12,6426755,93923903,34032.0,827397.7009422802,0.04350930972548793,0.041131368822082445,3.4977003450838344,2.3318002300558915,5.246550517625756,1.0409690666580924,143385.90422640645,95590.60281760438,215078.8563396098,1986867.5441899584,1324578.362793307,2980301.3162849373,0.005986782142398652,0.003991188094932421,0.008980173213597967,33451988.809624773,22301325.87308319,50177983.21443719,0.10079673897679486,0.06719782598452993,0.15119510846519238
2020-09-13,6461066,94696030,34230.571428571435,820696.5508542256,0.04421287143054051,0.04170916935491247,3.494700228319368,2.3298001522129135,5.242050342479056,1.0239522731405903,142850.4567032258,95233.63780215057,214275.68505483872,2010684.2627492915,1340456.1751661955,3016026.394123937,0.006058546113670163,0.004039030742446763,0.009087819170505232,33594839.266328,22396559.51088533,50392258.89949203,0.10122717258356709,0.06748478172237805,0.15184075887535073
2020-09-14,6494687,95192553,35013.142857142855,848596.2727626734,0.04666105548049224,0.04126007146266946,3.461982035381108,2.3079880235874075,5.192973053071667,1.0078774495488374,142577.87610315773,95051.91740210522,213866.81415473667,2033636.5530655182,1355757.7020436802,3050454.829598277,0.006127705410269553,0.004085136940179689,0.009191558115404317,33737417.14243116,22491611.428287443,50606125.71364674,0.10165678485694264,0.06777118990462842,0.15248517728541394
2020-09-15,6529591,96005853,36837.00000000001,887700.9673856942,0.04698827256656715,0.041497082185779376,3.3489102597977904,2.232606839865194,5.023365389696688,0.9927906612345297,140961.46566294186,93974.31044196126,211442.19849441288,2053383.1471547994,1368922.0981032008,3080074.7207321976,0.006187205379058414,0.004124803586038929,0.009280808068587608,33878378.60809411,22585585.7387294,50817567.912141174,0.10208152660073178,0.06805435106715449,0.1531222899010977
2020-09-16,6569701,96833069,38114.142857142855,908316.2587423212,0.04754564300822481,0.04196131302319383,3.3025311908956376,2.2016874605970935,4.95379678634346,0.9816711592435999,139434.2034110926,92956.1356073951,209151.305116639,2069453.5433257204,1379635.6955504816,3104180.31498858,0.006235628315503615,0.004157085543669063,0.009353442473255409,34017812.81150519,22678541.8743368,51026719.21725781,0.10250166643414042,0.06833444428942698,0.1537524996512107
2020-09-17,6612990,97802669,38969.142857142855,938438.4772793001,0.047035527528001844,0.04152551690987919,3.2900000418388387,2.1933333612258936,4.93500006275826,0.975568900097395,138042.64548698452,92028.43032465642,207063.9682304769,2081623.0432127386,1387748.6954751601,3122434.5648191087,0.0062722971638214465,0.004181531442547618,0.009408445745732155,34155855.45699218,22770570.304661456,51233783.18548829,0.10291761325822925,0.06861174217215285,0.15437641988734394
2020-09-18,6660241,98895710,39336.0,964306.112214858,0.046131978552429745,0.04079202599851976,3.3233089991679745,2.2155393327786514,4.984963498751966,0.9747327564124946,137453.82406137272,91635.88270758186,206180.73609205926,2090868.3856436873,1393912.257095793,3136302.5784655306,0.006300155010273175,0.004200103340182103,0.009450232515409747,34293309.28105354,22862206.187369052,51439963.92158035,0.10333178585956915,0.06888785723971284,0.15499767878935383
2020-09-19,6705146,100071291,39770.142857142855,990986.4745338524,0.04528606295877209,0.04013187251203426,3.361303547096664,2.2408690313977773,5.041955320644998,0.9815352370721984,138112.30186427882,92074.86790951926,207168.45279641828,2098255.0047166953,1398836.6698111314,3147382.5070750434,0.006322412195604074,0.004214941463736035,0.009483618293406094,34431421.58291783,22954281.055278562,51647132.37437676,0.10374794257060134,0.06916529504706759,0.15562191385590204
2020-09-20,6740649,101048124,39940.42857142857,1023446.2408780557,0.04401430457420812,0.039025428963579044,3.3947804790928386,2.2631869860618936,5.092170718639259,0.9938246892723228,138674.4416089922,92449.62773932816,208011.66241348838,2103249.924071432,1402166.616047622,3154874.886107148,0.006337462768090955,0.004224975178727288,0.009506194152136414,34570096.02452682,23046730.683017883,51855144.03679025,0.10416579310777455,0.06944386207184972,0.1562486896616619
2020-09-21,6779788,101819169,40728.7142857143,1014861.3314036548,0.043023618691651985,0.0401322949504662,3.3640293430750976,2.2426862287167326,5.046044014612649,1.0082720462735417,139714.57868511794,93143.05245674535,209571.868027677,2107375.515515662,1404917.0103437759,3161063.2732734927,0.006349893902344155,0.004233262601562754,0.009524840853516214,34709810.60321194,23139873.735474627,52064715.90481793,0.10458677776130657,0.06972451850753772,0.15688016664195992
2020-09-22,6829263,102674278,42810.285714285696,1020829.6484578203,0.044938947352635726,0.04193675779201722,3.2507098882947862,2.167139925529859,4.876064832442182,1.0255573543935887,141947.38119312367,94631.5874620825,212921.07178968564,2112310.3067459203,1408206.8711639482,3168465.460118881,0.006364763298192998,0.00424317553212865,0.009547144947289478,34851757.98440507,23234505.322936717,52277636.97660758,0.10501449024237876,0.07000966016158584,0.15752173536356806
2020-09-23,6867883,103685367,42597.42857142857,1047472.3237390763,0.04351562059910413,0.040666877401946064,3.320984934476485,2.2139899563176573,4.98147740171473,1.0446669101982324,144197.77057285656,96131.84704857112,216296.6558592851,2117344.258226624,1411562.8388177506,3176016.3873399356,0.006379931481355737,0.0042532876542371425,0.009569897222033587,34995955.75497792,23330637.169985283,52493933.63246689,0.10544898354333565,0.07029932236222378,0.15817347531500353
2020-09-24,6911229,104725460,42605.57142857142,1059104.7839373297,0.043080745901472386,0.04022790952768703,3.3737393734273273,2.249159582284886,5.060609060140992,1.0629325697619847,146933.06741136822,97955.37827424554,220399.60111705246,2122811.90710484,1415207.9380698937,3184217.860657259,0.006396406471226464,0.004264270980817627,0.00959460970683968,35142888.82238929,23428592.54825953,52714333.23358395,0.1058917187758269,0.07059447918388462,0.1588375781637404
2020-09-25,6966418,105840696,43739.57142857142,1063692.7220319626,0.0440860499934773,0.041120495160497206,3.3101809535198767,2.206787302346585,4.965271430279818,1.0799068567816452,150214.78444760226,100143.18963173493,225322.17667140358,2129286.5976965,1419524.398464335,3193929.896544751,0.006415915855294397,0.004277277236862916,0.009623873782941576,35293103.60683688,23528735.737891283,52939655.41025535,0.10634434240022746,0.07089622826681839,0.15951651360034128
2020-09-26,7013821,106963502,44096.42857142858,1056926.619011158,0.04478606357234275,0.04172137192711111,3.2516443819060337,2.167762921270691,4.877466572859054,1.0939102190253842,154027.8683941926,102685.24559612841,231041.80259128902,2138528.5698327133,1425685.7132218105,3207792.85474907,0.006443763546453994,0.0042958423643026464,0.00966564531968097,35447131.47523107,23631420.98348739,53170697.21284662,0.1068084555187041,0.07120563701246944,0.16021268327805624
2020-09-27,7048808,107867730,44022.71428571429,1045863.9932488465,0.04518721462794187,0.04209219800077752,3.2449261482630085,2.1632840988420066,4.867389222394514,1.1047414513717804,157793.69897522236,105195.7993168149,236690.54846283374,2152936.36458153,1435290.9097210206,3229404.546872295,0.006487176771742105,0.004324784514494721,0.009730765157613138,35604925.17420629,23736616.782804206,53407387.761309475,0.1072839157485369,0.07152261049902464,0.1609258736228055
2020-09-28,7084691,109026216,43557.57142857143,1101707.21751724,0.04230623166464713,0.03953643103721413,3.273320146807687,2.182213431205126,4.909980220211532,1.1122739542499391,161621.3048782279,107747.53658548536,242431.95731734202,2171707.212756532,1447804.8085043554,3257560.819134797,0.006543736646093264,0.004362491097395493,0.009815604969139876,35766546.47908454,23844364.319389697,53649819.71862684,0.10777090922966036,0.07184727281977359,0.16165636384449064
2020-09-29,7121132,109942882,41695.571428571435,1110189.5668974442,0.04015475323734792,0.03755716381400938,3.380729915272238,2.253819943514826,5.071094872908359,1.1164113268619793,165492.1803285598,110328.12021903995,248238.27049283983,2194621.5169819333,1463081.01132129,3291932.2754729018,0.006612781483905064,0.004408520989270028,0.009919172225857578,35932038.65941309,23954692.439608734,53898057.98911965,0.10826956634084767,0.07217971089389846,0.16240434951127156
2020-09-30,7165479,110849247,42513.71428571429,1095202.8486425658,0.04154117601076512,0.03881811879726877,3.2797464477938147,2.186497631862544,4.919619671690724,1.1175007035412547,168973.90518337366,112649.27012224916,253460.85777506072,2222633.9565023654,1481755.971001578,3333950.9347535484,0.006697187902026064,0.004464791934684028,0.010045781853039079,36101012.56459646,24067341.709730983,54151518.84689471,0.10877871450275776,0.07251914300183854,0.16316807175413672
2020-10-01,7211084,111852558,42836.42857142856,1090395.6383672366,0.04207252376773828,0.039285216360157145,3.222552628466732,2.148368418977823,4.833828942700101,1.1170627587396742,171986.61487417924,114657.74324945288,257979.92231126898,2255186.3679654524,1503457.5786436358,3382779.5519481776,0.006795274055886247,0.00453018270392415,0.010192911083829354,36272999.17947064,24181999.45298044,54409498.76920597,0.10929694049002667,0.07286462699335114,0.16394541073504001
2020-10-02,7260341,113093465,41988.99999999999,1108745.7049429447,0.040525625454223065,0.03787072167477818,3.2735674596054385,2.1823783064036264,4.9103511894081615,1.1154285800314516,175495.08583131427,116996.72388754292,263242.6287469715,2292638.8083097814,1528425.872206522,3438958.212464672,0.006908124860510014,0.004605416573673328,0.010362187290765002,36448494.265301965,24298996.17686798,54672741.39795295,0.10982573811873926,0.07321715874582618,0.1647386071781089
2020-10-03,7311276,114191106,42493.57142857141,1106132.057279966,0.04115540917847739,0.038416363714351816,3.250192846144634,2.1667952307630904,4.875289269216952,1.114102607181694,179411.33053044236,119607.55368696166,269116.9957956637,2334596.314778851,1556397.5431859023,3501894.472168277,0.00703455022349062,0.004689700148993732,0.010551825335235911,36627905.59583239,24418603.73055495,54941858.393748626,0.11036633608305975,0.07357755738870657,0.16554950412458974
2020-10-04,7349264,115218591,42922.28571428572,1127895.2525498678,0.04087357929907804,0.038055205585137426,3.230826115181409,2.1538840767876066,4.846239172772115,1.1152568461677557,183459.59031126852,122306.39354084578,275189.385466903,2379943.6032258417,1586629.0688172288,3569915.4048387627,0.007171189597098848,0.004780793064732552,0.010756784395648257,36811365.18614366,24540910.124095786,55217047.779215515,0.11091913216770014,0.07394608811180013,0.16637869825155027
2020-10-05,7387020,116206861,43189.857142857145,1105131.4150004713,0.04210332080196138,0.03908119573529518,3.2348932811467823,2.156595520764523,4.8523399217201755,1.1203218141811428,187458.22514811213,124972.1500987415,281187.3377221684,2428727.386764961,1619151.591176642,3643091.0801474433,0.0073181837361820925,0.004878789157454716,0.010977275604273124,36998823.41129178,24665882.274194527,55498235.1169377,0.11148397684395663,0.07432265122930444,0.16722596526593503
2020-10-06,7425937,117114922,43543.57142857143,1105414.2987157584,0.04249906581669929,0.03939117802181428,3.259892942543153,2.1732619616954367,4.889839413814732,1.1277873229954753,192113.8938163611,128075.92921090743,288170.84072454175,2481126.7018962028,1654084.4679308042,3721690.0528443074,0.0074760721092741915,0.004984048072849447,0.011214108163911272,37190937.30510814,24793958.203405447,55786405.957662225,0.11206284987058072,0.07470856658038721,0.16809427480587114
2020-10-07,7476527,118089359,44435.42857142857,1118675.893966988,0.04296176633731633,0.03972144998481558,3.245108131253041,2.163405420835362,4.867662196879567,1.1369821854126456,198829.2037215031,132552.80248100217,298243.8055822548,2538008.524424583,1692005.6829497241,3807012.786636877,0.007647467067300358,0.005098311378200225,0.011471200600950523,37389766.50882966,24926511.005886436,56084649.76324449,0.11266195730967912,0.07510797153978606,0.16899293596451867
2020-10-08,7531735,119243993,45807.28571428571,1144077.433187028,0.04338142728712352,0.040038623597951316,3.207635316526621,2.138423544351082,4.811452974789935,1.1475485028874572,206690.62843984173,137793.75229322782,310035.94265976263,2600501.38229157,1733667.5881943803,3900752.073437353,0.007835769063877616,0.005223846042585064,0.01175365359581641,37596457.137269504,25064304.758179665,56394685.70590422,0.11328475260721331,0.07552316840480885,0.16992712891081985
2020-10-09,7588537,120445655,46885.142857142855,1142204.3193250466,0.044639216342341526,0.04104794743277482,3.2038888077039815,2.135925871802656,4.805833211555976,1.1576631515003666,213627.52576818733,142418.350512125,320441.2886522812,2667195.8406483866,1778130.56043226,4000793.7609725827,0.008036731223360846,0.005357820815573884,0.012055096835041251,37810084.66303768,25206723.10869179,56715126.994556524,0.11392844999918773,0.0759522999994585,0.1708926749987816
2020-10-10,7645952,121696832,47810.85714285714,1168887.7572913019,0.044589424127659344,0.040902864149805665,3.2216085968499333,2.147739064566623,4.832412895274903,1.16528931266954,220157.7476674511,146771.8317783008,330236.6215011767,2737138.8038682374,1824759.2025788259,4105708.2058023545,0.008247481700621145,0.005498321133747418,0.012371222550931704,38030242.41070513,25353494.94047009,57045363.61605772,0.11459182410084862,0.07639454940056575,0.171887736151273
2020-10-11,7692221,122774503,48993.857142857145,1178612.9401240011,0.04538922634355721,0.041569081311547906,3.220683330057577,2.1471222200383844,4.83102499508637,1.169052964419793,227181.16575476667,151454.11050317783,340771.7486321501,2810292.101228811,1873528.0674858757,4215438.151843218,0.008467905480543735,0.005645270320362477,0.012701858220815586,38257423.5764599,25504949.050973266,57386135.36468985,0.1152763609992479,0.07685090733283192,0.17291454149887184
2020-10-12,7734864,123828432,49692.0,1190631.2237251273,0.04563940951281567,0.041735844827358606,3.252461258919502,2.168307505946337,4.878691888379256,1.1685379704179806,234657.0542300166,156438.03615334447,351985.5813450251,2887155.4564836053,1924770.3043224046,4330733.184725408,0.00869950831888586,0.005799672212590561,0.013049262478328775,38492080.6306899,25661387.087126628,57738120.94603487,0.11598342406742276,0.07732228271161526,0.17397513610113421
2020-10-13,7783457,124878290,51074.28571428574,1214575.9810379143,0.04605217735395259,0.04205112443491619,3.240225056779811,2.160150037853209,4.860337585169719,1.1652024094145201,241913.04692178837,161275.3646145256,362869.5703826827,2967447.198527166,1978298.1323514448,4451170.797790749,0.008941441490955689,0.005960960993970446,0.013412162236433517,38733993.67761169,25822662.451741148,58100990.51641755,0.11671235072061598,0.07780823381374406,0.17506852608092402
2020-10-14,7839574,125915995,51863.857142857145,1227231.8006385919,0.0463860846473504,0.042260848452484456,3.2580281238616915,2.1720187492411287,4.887042185792542,1.1593486170942569,247659.93344153647,165106.62229435766,371489.90016230475,3049614.9516401426,2033076.6344267626,4574422.427460214,0.009189027415068383,0.006126018276712241,0.013783541122602556,38981653.61105324,25987769.0740355,58472480.416579865,0.11745859375591607,0.07830572917061072,0.1761878906338741
2020-10-15,7902966,127027176,53033.0,1223259.1213729188,0.047696552939844795,0.043353856164570166,3.2430112359130963,2.162007490608732,4.864516853869647,1.1519374000972018,252838.83460245814,168559.22306830558,379258.25190368743,3133479.881059226,2088986.5873728185,4700219.82158884,0.009441727230558295,0.006294484820372183,0.014162590845837427,39234492.44565569,26156328.297103804,58851738.66848354,0.11822044173331606,0.07881362782221074,0.1773306625999741
2020-10-16,7971214,128255806,54668.14285714286,1221199.0252838458,0.04899738814268765,0.044765956838555644,3.210189274033192,2.140126182688796,4.815283911049789,1.1460276243680698,259234.20258793165,172822.80172528783,388851.30388189765,3220727.4687729785,2147151.645848654,4831091.203159469,0.009704619591762477,0.006469746394508305,0.0145569293876437,39493726.64824361,26329151.09882909,59240589.972365454,0.1190015600817891,0.07933437338785944,0.17850234012268373
2020-10-17,8028544,129553965,54656.0,1222215.1814318458,0.04869358836104721,0.044718803063769484,3.282555081426419,2.188370054284281,4.923832622139631,1.143549218297879,265974.3310610086,177316.22070733918,398961.49659151305,3311206.714002673,2207471.1426684503,4966810.071004011,0.009977249506717216,0.006651499671144799,0.014965874260075809,39759700.97930464,26506467.319536433,59639551.468956985,0.11980298762545646,0.079868658416971,0.17970448143818477
2020-10-18,8076828,130606850,54943.85714285715,1212802.4920714137,0.04910494900187647,0.04530321919854852,3.3390373346789826,2.22602488978599,5.008556002018477,1.1451938180108308,273520.2550683028,182346.836712202,410280.3826024544,3405315.638540535,2270210.4256936903,5107973.457810801,0.010260816285243111,0.006840544190162064,0.015391224427864654,40033221.23437293,26688814.15624863,60049831.85155942,0.12062715236830285,0.0804181015788686,0.18094072855245436
2020-10-19,8133938,131733830,57010.57142857143,1218272.7525256146,0.05048120284393018,0.04679622958847449,3.288130963271937,2.1920873088479595,4.932196444907909,1.151724844431966,282041.49096592003,188027.66064394673,423062.23644888017,3503897.539195186,2335931.692796791,5255846.308792778,0.010557860929275284,0.007038573952850179,0.015836791393912916,40315262.72533884,26876841.816892583,60472894.0880083,0.12147699309697538,0.08098466206465033,0.1822154896454632
2020-10-20,8194485,132681810,58718.28571428571,1199847.259833912,0.05267212745017633,0.048938133777472435,3.271789894397773,2.181193262931849,4.907684841596661,1.1626231148894388,291538.96772552497,194359.3118170167,437308.4515882877,3607978.281772598,2405318.8545150664,5411967.422658899,0.010871474553319905,0.007247649702213259,0.016307211829979844,40606801.69306439,27071201.1287096,60910202.539596595,0.12235545139727655,0.08157030093151772,0.18353317709591485
2020-10-21,8255438,133622695,59409.14285714285,1177073.7204060808,0.05396135829862329,0.05047189638780414,3.34677785538186,2.231185236921242,5.020166783072792,1.1785764829699892,303516.4387163333,202344.29247755554,455274.6580745,3719380.8266725703,2479587.217781715,5579071.240008855,0.011207150058400856,0.007471433372267228,0.016810725087601272,40910318.13178072,27273545.42118715,61365477.19767109,0.1232699999289816,0.08217999995265442,0.18490499989347245
2020-10-22,8328280,134848230,60759.14285714288,1184699.1768394778,0.0543806499737759,0.051286557840983044,3.4018029011010493,2.2678686007340327,5.102704351651575,1.1984860547242389,317616.2105547325,211744.14036982172,476424.3158320989,3838167.833505799,2558778.5556705343,5757251.750258702,0.011565076248970393,0.007710050832646919,0.017347614373455576,41227934.34233545,27485289.561556976,61841901.51350317,0.12422703355864946,0.082818022372433,0.1863405503379742
2020-10-23,8410612,136229766,62771.14285714286,1212540.7465800985,0.055104113890714276,0.051768275032558916,3.4032760285147208,2.2688506856764823,5.1049140427720845,1.2193878520644712,332977.5674348335,221985.04495655574,499466.3511522503,3964454.772500792,2642969.848333863,5946682.158751188,0.01194560105718132,0.007963734038120871,0.01791840158577197,41560911.90977029,27707274.60651354,62341367.86465544,0.12523035366439458,0.08348690244292978,0.18784553049659192
2020-10-24,8493898,137552413,66479.14285714286,1221192.9714877193,0.05818053702418271,0.05443786887845791,3.3116815019794776,2.2077876679863193,4.967522252969217,1.23967441726526,351179.26593041146,234119.5106202744,526768.8988956173,4102006.512663016,2734671.0084420107,6153009.768994524,0.012360068696993111,0.008240045797995399,0.018540103045489656,41912091.175700694,27941394.117133815,62868136.76355106,0.12628851869618082,0.08419234579745394,0.1894327780442713
2020-10-25,8558791,138740266,68851.85714285714,1245472.783350187,0.059257143615917364,0.055281703513145514,3.299564821953898,2.1997098813025997,4.949347232930849,1.2578116857096606,370260.97463771474,246840.64975847656,555391.4619565723,4252109.739633277,2834739.8264221875,6378164.609449919,0.012812356179049876,0.008541570786033242,0.019218534268574804,42282352.15033841,28188234.766892284,63423528.22550762,0.1274041802798985,0.08493612018659903,0.19110627041984773
2020-10-26,8621317,139945712,69625.57142857143,1261609.3062756313,0.05935046314596338,0.0551879025322915,3.370271143422503,2.2468474289483362,5.055406715133757,1.2710972191978556,390060.5869501557,260040.39130010374,585090.8804252335,4414989.160828669,2943326.107219113,6622483.741243004,0.013303140586409218,0.008868760390939472,0.019954710879613816,42672412.737288564,28448275.158192396,64008619.10593286,0.1285795015856571,0.08571966772377146,0.19286925237848568
2020-10-27,8693399,141011793,71273.42857142857,1281031.0284654303,0.05989375968714462,0.05563755052585125,3.394154761046029,2.2627698406973535,5.091232141569047,1.2791862927465587,411334.7217164571,274223.14781097154,617002.0825746862,4591666.828315107,3061111.2188767404,6887500.242472663,0.013835501542106292,0.00922366769473752,0.02075325231315943,43083747.45900502,28722498.306003354,64625621.18850751,0.1298189256095291,0.08654595040635275,0.19472838841429357
2020-10-28,8772147,142103872,73815.5714285714,1307086.6141337664,0.06092420898655927,0.056473358865732494,3.355117743431517,2.2367451622876784,5.032676615147277,1.2803643126150457,432131.72706041415,288087.8180402762,648197.5905906213,4781885.508453734,3187923.6723024915,7172828.262680602,0.014408663955843764,0.009605775970562504,0.02161299593376564,43515879.186065406,29010586.124043632,65273818.77909817,0.13112101467645967,0.08741400978430655,0.19668152201468972
2020-10-29,8860875,143436140,76084.99999999999,1328440.9734682275,0.06201683529519986,0.05727390340976992,3.3231101347500585,2.215406756500041,4.984665202125091,1.2742390667377936,452023.8600497464,301349.24003316445,678035.7900746197,4986249.435061945,3324166.290041297,7479374.152592916,0.015024448490623763,0.010016298993749173,0.022536672735935643,43967903.04611515,29311935.36407679,65951854.56917281,0.13248304224653973,0.08832202816435987,0.19872456336980981
2020-10-30,8958108,144796600,78213.71428571432,1324012.4174345296,0.06390879057537478,0.059073248298731965,3.3144341111451423,2.209622740763429,4.971651166717716,1.2623961673702495,471713.07825852657,314475.3855056845,707569.6173877901,5205123.678718013,3470082.452478676,7807685.518077022,0.01568395516845084,0.010455970112300556,0.023525932752676254,44439616.12437371,29626410.74958248,66659424.18656058,0.13390439690176692,0.0892695979345113,0.2008565953526504
2020-10-31,9048695,146186509,79256.71428571426,1332623.4951878085,0.06425652436572396,0.059474198505365915,3.3558586607841443,2.237239107189431,5.033787991176218,1.245487174297493,488893.9384140693,325929.29227604624,733340.907621104,5434783.414544148,3623188.943029435,8152175.121816227,0.01637596043538093,0.010917306956920617,0.02456394065307139,44928510.062787764,29952340.04185852,67392765.09418167,0.13537752051717,0.09025168034478004,0.20306628077575511
2020-11-01,9122544,147313973,80536.14285714286,1322496.6248638236,0.0657537049026751,0.060897049824558604,3.3962423002238915,2.264161533482596,5.09436345033584,1.2230780740382523,504767.56304471055,336511.7086964737,757151.3445670658,5673576.646527852,3782384.4310185695,8510364.96979178,0.01709548653622553,0.011396991024150349,0.025643229804338287,45433277.6258325,30288851.750554994,68149916.43874875,0.136898474161682,0.09126564944112132,0.205347711242523
2020-11-02,9204591,148636579,83324.85714285712,1338794.136937333,0.06711344219167086,0.062238737714727106,3.3848421783954725,2.256561452263649,5.07726326759321,1.1982486978650928,519525.16650575906,346350.11100383935,779287.7497586388,5919581.5579653075,3946387.7053102064,8879372.33694796,0.017836742698491025,0.011891161798994012,0.02675511404773653,45952802.792338245,30635201.861558836,68929204.18850736,0.13846389506679388,0.09230926337786262,0.20769584260019083
